gene,rf_gini,xgb_gain,xgb_cover,xgb_weight,xgb_mean,final_score
EIF5,0.0040528028411822604,0.010471843547054271,0.08997362652507777,0.0011160714285714272,0.058950852963810065,0.031501827902496164
SECISBP2L,0.00011484410749712272,2.5748686477197103e-05,0.10658717622350007,0.0011160714285714272,0.06253071910146842,0.03132278160448277
TPR,0.0024433167230901616,0.006313902614390113,0.09536852676042652,0.0011160714285714272,0.05966883936788873,0.031056078045489446
RPLP1,0.007888986589028169,0.005410040422794835,0.009577413482808978,0.07812499999999992,0.054046625308958776,0.03096780594899347
C17orf62,0.06130724204700826,0.0,0.0,0.0,0.0,0.03065362102350413
C4orf3,0.0038582778979236866,0.0017063471890211492,0.09347596938987,0.003348214285714282,0.0571915190693051,0.030524898483614393
TNFRSF1B,0.0007372217051857145,0.008263440625567572,0.0942188647778661,0.0011160714285714272,0.060133123125849924,0.030435172415517818
TIMM21,0.0002679803477580965,0.005726817460841118,0.09736436613839139,0.0011160714285714272,0.06048654321442901,0.030377261781093554
MRPL21,0.06033037805511787,0.0,0.0,0.0,0.0,0.030165189027558936
MRPL44,0.0007376779579605379,0.00724446797777051,0.09243707703685675,0.0022321428571428544,0.05915525443936609,0.029946466198663313
TMEM60,0.0003714920029064703,0.008703716736057064,0.09212617331191084,0.0011160714285714272,0.05917398748044886,0.029772739741677663
TMBIM4-1,0.0023516620607065748,0.0009537585304794035,0.09596462214201856,0.0011160714285714272,0.05690357280721061,0.029627617433958593
LRPAP1,0.0010832504586674315,0.0048421688579225785,0.09218195761871925,0.0011160714285714272,0.05696495239302146,0.029024101425844447
CCDC53,0.0018002658182331506,0.001774110926549458,0.09310609303120901,0.0011160714285714272,0.05572052404633652,0.028760394932284834
PIK3C2A,0.0,0.0009635181132570508,0.09534176459877801,0.0011160714285714272,0.05654770337882654,0.02827385168941327
TINF2,0.054786703259484454,0.0,0.0,0.0,0.0,0.027393351629742227
AIM2,0.00033049610506102157,0.0028327896912226018,0.08962983509394908,0.0011160714285714272,0.05431725316027433,0.027323874632667677
MAN2C1,0.0006133628764292261,0.0003069643627607786,0.09147548068555676,0.0011160714285714272,0.053922446473966074,0.02726790467519765
RALY,0.0047176666527159634,0.004971223766354659,0.07418749711985251,0.0022321428571428544,0.0472428910612635,0.02598027885698973
NPLOC4,0.0,0.0007314590202481182,0.08729321759620405,0.0011160714285714272,0.05174126990825386,0.02587063495412693
SHISA5,0.003929532761405446,0.007972389857161834,0.07180563429564685,0.0011160714285714272,0.046954544641539385,0.025442038701472415
DBNL,0.003195973848447327,0.0004831087861616043,0.08053687894359497,0.0011160714285714272,0.04767543574981934,0.025435704799133332
IRF8,0.05083473109018105,0.0,0.0,0.0,0.0,0.025417365545090526
ATP5C1,0.0019405263619569526,0.006969642869682663,0.060186910680764136,0.013392857142857128,0.046754474143833456,0.024347500252895206
SPI1,0.0031894661200644004,0.0071206822057848715,0.0696241490667469,0.0011160714285714272,0.04519394407508538,0.02419170509757489
EEF1B2,0.009703663954260993,0.0021443143653356108,0.061036888957528686,0.0011160714285714272,0.03732100885667761,0.0235123364054693
NEK7,0.0010920133928148633,0.007687696031696858,0.0691101740287746,0.0022321428571428544,0.04587254784038524,0.02348228061660005
INPP5K,0.001663636992749797,0.007796889032939589,0.06637447540227845,0.003348214285714282,0.04499582439837748,0.023329730695563638
STX11,0.04656267642337045,0.0,0.0,0.0,0.0,0.023281338211685224
SIAH2,0.04626240618457078,0.0,0.0,0.0,0.0,0.02313120309228539
SDHD,0.0030192056968112485,0.04970715966012843,0.023207277971762606,0.0011160714285714272,0.04297061259580333,0.02299490914630729
IWS1,0.0,0.006816837322819075,0.06999625497143093,0.0022321428571428544,0.045881383504476195,0.022940691752238097
SSU72,0.003511937577274411,0.002461326190249973,0.06807040659797074,0.0022321428571428544,0.042235402012060594,0.0228736697946675
GPSM3,0.006530477065485232,0.010944628790021435,0.011720242150308695,0.044642857142857095,0.039068410373946476,0.022799443719715852
MTA1,0.0004852137693108299,0.0013647936473082083,0.0750943820858091,0.0011160714285714272,0.04502813684674391,0.022756675308027368
DCTD,0.0005926391054555357,0.004853627400951654,0.07125400808456202,0.0011160714285714272,0.04482408719230656,0.02270836314888105
FTL,0.006620268416808763,0.002009450841585584,0.006508894712983907,0.056919642857142794,0.037983129992957394,0.022301699204883077
SAP30BP,0.0021079613627536,0.0031552145922713747,0.06867713988174778,0.0011160714285714272,0.04234252322071366,0.02222524229173363
DGCR6L,0.0030303428397751306,0.009269443363611893,0.059204217345338324,0.0022321428571428544,0.04104080509337207,0.022035573966573598
DNAJC9,0.0014577888676877743,0.0005770424107294436,0.07164700932501142,0.0011160714285714272,0.04256988179897947,0.022013835333333624
RFXANK,0.04331296583829193,0.0,0.0,0.0,0.0,0.021656482919145965
SRSF10,0.0004899096130557916,0.01064959254402589,0.06130946427524584,0.0011160714285714272,0.04241606691860153,0.02145298826582866
OGDH,0.0008535956158720686,0.0031821147962523173,0.06750088314372489,0.0011160714285714272,0.041675385374634076,0.02126449049525307
RPS7,0.009047655187774678,0.030441047155283004,0.022367743558194698,0.004464285714285709,0.033243850550011105,0.021145752868892892
ARF6,0.004025517810482661,0.004103588362620558,0.05767325733660642,0.003348214285714282,0.03780149236317953,0.020913505086831093
LY86,0.00281131628527458,0.0009717769478126034,0.0648900162664024,0.0011160714285714272,0.038876942906183896,0.02084412959572924
NTMT1,0.0003292192534732469,0.005763411176923264,0.06375360600534068,0.0011160714285714272,0.04099859808693709,0.020663908670205167
NUCB2,0.0013826096502412746,0.043912803809959024,0.02156847794173907,0.0022321428571428544,0.03930389475000408,0.020343252200122678
RPL7A,0.008857144551051832,0.007347807235063615,0.009356274666921023,0.0368303571428571,0.031073778499223142,0.019965461525137486
MFSD12,0.00012551491074074626,0.006807611024787015,0.05804060738373278,0.0011160714285714272,0.038288618837294626,0.019207066874017686
RPL7L1,0.037746141118115834,0.0,0.0,0.0,0.0,0.018873070559057917
PA2G4,0.00249301678525978,0.029095296020792884,0.028237632213600983,0.003348214285714282,0.03522204426519186,0.018857530525225822
RBCK1,0.000999466301772916,0.011054807542160046,0.048586004410635465,0.003348214285714282,0.03656164301222471,0.018780554656998814
SPOCK2,0.0013525054275593418,0.004302371431371662,0.05667056276663609,0.0011160714285714272,0.03603923086709246,0.0186958681473259
SMIM12,0.03642212443421792,0.0,0.0,0.0,0.0,0.01821106221710896
CCL4,0.03626099737636833,0.0,0.0,0.0,0.0,0.018130498688184164
ZNF106,0.036108717640178735,0.0,0.0,0.0,0.0,0.018054358820089367
RPL9,0.008184238757956229,0.0007670310005123912,0.04492628070754489,0.0022321428571428544,0.027818073490715023,0.018001156124335626
DDX39A,0.0010749619583638084,0.0009053759179859606,0.058059996063823886,0.0011160714285714272,0.03487395212797482,0.017974457043169315
NDUFB4,0.002893917148563487,0.03180726840113581,0.02288649157481186,0.0022321428571428544,0.033042335495886636,0.01796812632222506
RPL32,0.0054714180362282015,0.0015037186004301167,0.04644521410368497,0.003348214285714282,0.02977515430522918,0.01762328617072869
EIF2B1,0.03518335339980198,0.0,0.0,0.0,0.0,0.01759167669990099
FNBP4,0.0337972642296225,0.0,0.0,0.0,0.0,0.01689863211481125
ARHGDIB,0.010025239164171631,0.003956166101095305,0.007441563560689384,0.02901785714285711,0.023459010959872423,0.016742125062022026
PTPRC,0.004692368605054272,0.009886539942102259,0.012491698365281611,0.026785714285714256,0.02853695303960487,0.01661466082232957
SERP1,0.004845523103144093,0.038105995996946855,0.009621360460156365,0.0011160714285714272,0.028350906189395737,0.016598214646269916
SLC25A6,0.007273834081570327,0.0011046415386418097,0.006700149146736743,0.0368303571428571,0.02590823256283502,0.016591033322202672
TOM1,0.0002926879669836532,0.00256940365891095,0.052287511175884684,0.0011160714285714272,0.032489220175279214,0.016390954071131433
RPSA,0.009178890187841337,0.015697353289873872,0.01486412461692135,0.008928571428571418,0.022921787691521787,0.016050338939681563
TSPYL2,0.0006845788786151618,0.00101998022561284,0.051825572828965376,0.0011160714285714272,0.0313217359995708,0.01600315743909298
PPHLN1,0.0024661457221417556,0.026183903461604565,0.02349547913507124,0.0011160714285714272,0.029483949310198113,0.015975047516169932
C19orf52,0.0003007086570309863,0.0010672585139428548,0.052088647845625335,0.0011160714285714272,0.03150187891369907,0.01590129378536503
USP3,0.001175130806655959,0.027607273482914783,0.023708705155154743,0.0011160714285714272,0.030433902719448867,0.015804516763052414
ZAP70,0.0018340321340689985,0.009597572759671538,0.04037602077443798,0.0011160714285714272,0.02965472247351092,0.01574437730378996
GNB2L1,0.011107675113115067,0.0030000139833866765,0.029274827676637666,0.0022321428571428544,0.020029394399078745,0.015568534756096906
PHF14,0.030950471129571028,0.0,0.0,0.0,0.0,0.015475235564785514
PIM1,0.0028700510738709013,5.27527158068382e-05,0.046487564064064485,0.0011160714285714272,0.027661895364621863,0.015265973219246382
RPL10A,0.008780437966057247,0.00011055511902764283,0.03613561447292825,0.0011160714285714272,0.021686712748292446,0.015233575357174846
MT-ATP6,0.007704593819367457,0.001663218817576111,0.006009132079736954,0.031249999999999965,0.022592270172833367,0.015148431996100411
S100A11,0.0050445144128916765,0.037325411069095295,0.005021524041111053,0.0011160714285714272,0.025227869427472766,0.01513619192018222
ASAH1,0.0019122164641129165,0.01871965137864169,0.02872614058552347,0.0011160714285714272,0.02818747358707642,0.015049845025594668
MAP2K7,0.0006513181102468371,0.0011553024096390772,0.04838864012667829,0.0011160714285714272,0.029405333852362193,0.015028325981304515
ZNF24,0.001773069750566317,0.0026720491741013897,0.044649889289723466,0.0011160714285714272,0.028115583485964043,0.01494432661826518
EIF4A1,0.005848678087558871,0.0025308496494553688,0.00669513219259916,0.031249999999999965,0.023494066935959936,0.014671372511759404
YWHAZ,0.003293692824136915,0.005312384423509457,0.038278866411750594,0.0011160714285714272,0.02595012582752642,0.014621909325831668
VPS25,0.029173067756367802,0.0,0.0,0.0,0.0,0.014586533878183901
RPS23,0.011487517271510966,0.00974599640488665,0.010625383816728312,0.010044642857142846,0.017654817736763924,0.014571167504137445
LTB4R,0.00020303054949430868,0.0011270713534611825,0.04691191972222008,0.0011160714285714272,0.028531792835135555,0.014367411692314931
SH3GLB1,0.0015070037565473083,0.0017230949256663017,0.04260180776765912,0.0011160714285714272,0.026375970120281055,0.013941486938414181
CARD8,0.0011986256805476246,0.007565781475654807,0.037210103468589134,0.0011160714285714272,0.026637740353091095,0.013918183016819359
RPS3A,0.009841786965475599,0.005476039129395272,0.009912570178955976,0.014508928571428555,0.01735386577918998,0.01359782637233279
ITM2B,0.006510392905236537,0.0023970891225560736,0.007371405149998667,0.02566964285714283,0.020569876947266193,0.013540134926251366
PPP1CC,0.003498270738609114,0.021687369189498876,0.01781124774465817,0.0011160714285714272,0.023574578393196103,0.013536424565902608
CDA,0.0017107428266238494,0.0015258857548147854,0.039860428744896086,0.0022321428571428544,0.025318100022480385,0.013514421424552118
ANKZF1,0.0005679020890861106,0.002184768496655723,0.04226326680327409,0.0011160714285714272,0.026447441782484364,0.013507671935785238
RBMX,0.0032192727973319978,0.008238994475283137,0.03130147930454716,0.0011160714285714272,0.023598873975149197,0.013409073386240597
H2AFZ,0.005533732797521957,0.016527664660584414,0.018620523490101175,0.0011160714285714272,0.0210493952997298,0.013291564048625878
SCPEP1,0.0009299023742124646,0.007298466597761728,0.035635903202942916,0.0011160714285714272,0.02556884274821708,0.013249372561214771
RPS26,0.0098613624429499,0.006269053013336185,0.008843417255474788,0.013392857142857128,0.016545764667414694,0.013203563555182297
HSP90AB1,0.005617782127421065,0.015748760995481663,0.013083192930272375,0.006696428571428564,0.020622259387613834,0.01312002075751745
TIMM50,0.0005546396981051197,0.005543159857661756,0.0375589969837057,0.0011160714285714272,0.025666233837572272,0.013110436767838695
RPL26L1,0.0014212176800973294,0.0020525610730904374,0.03890997631902522,0.0011160714285714272,0.024424303184614655,0.012922760432355991
SRP14,0.007997161222649405,0.004458479037265585,0.005020661804135848,0.02120535714285712,0.017810652558142032,0.012903906890395719
PLBD1,0.025514798034864665,0.0,0.0,0.0,0.0,0.012757399017432332
SELPLG,0.0012601536012337578,0.008604101033315005,0.03204239245111322,0.0011160714285714272,0.024240857190620354,0.012750505395927056
STMN1,0.025435975857870084,0.0,0.0,0.0,0.0,0.012717987928935042
ZNF688,0.025406840836785915,0.0,0.0,0.0,0.0,0.012703420418392957
RPL17,0.009843766635505706,0.0009435122663797326,0.0057370256895749846,0.02008928571428569,0.015538400813269793,0.01269108372438775
RPL29,0.00741999810261782,0.012142435881617416,0.01645913271055388,0.0022321428571428544,0.017897262714986217,0.012658630408802019
GSTK1,0.004906089207152107,0.016695431086245386,0.01508781637714626,0.003348214285714282,0.020391868864661884,0.012648979035906996
ZNF207,0.0025672184147213515,0.0018931230921619868,0.03594059768026154,0.0011160714285714272,0.02260819833062405,0.0125877083726727
ZFP36L2,0.004598296646787288,0.028700950828767342,0.005347154754570041,0.0011160714285714272,0.020410858263785484,0.012504577455286386
RPL23A,0.007061173864578789,0.00214157316965911,0.006446558261218286,0.022321428571428548,0.01794128860144744,0.012501231233013114
AKIRIN2,0.0014648670738108816,0.02385933885226051,0.01523058626985594,0.0011160714285714272,0.023337355419193184,0.012401111246502033
MT-ND1,0.0070813867036015,0.0008770622734625104,0.026212595674918075,0.003348214285714282,0.017667499961990383,0.012374443332795942
RPS13,0.008685826471037408,0.0030835815907537894,0.02219388272228752,0.0022321428571428544,0.015967804184721525,0.012326815327879466
RPS29,0.00883761606442074,0.0018958406911683291,0.02173527918268765,0.003348214285714282,0.015660010055000083,0.012248813059710411
CEP350,0.0006444846885746819,0.002277128223323976,0.03640478459663411,0.0022321428571428544,0.02374834454789375,0.012196414618234215
MX1,0.0016819925228040748,0.011994135529003884,0.02596160053645459,0.0011160714285714272,0.022679021454148515,0.012180506988476295
NKAP,0.0007099002391376607,0.008730975609424419,0.030852760339295144,0.0011160714285714272,0.023623985269438375,0.012166942754288017
SYS1,0.0006573826823059781,0.005146561183636056,0.03445065979647906,0.0011160714285714272,0.023631812583707782,0.01214459763300688
DAZAP1,0.00038520833056121734,0.0037286891864728197,0.03620670122701422,0.0011160714285714272,0.023828101220616914,0.012106654775589067
NUCKS1,0.0030528156636474187,0.02747067943836699,0.006927873398584801,0.0011160714285714272,0.020614273495714108,0.011833544579680763
PSMB1,0.003357894237801831,0.0027990682798155267,0.008578014722126107,0.023437499999999972,0.020207938292563288,0.011782916265182559
MRPS18A,0.023533195319928108,0.0,0.0,0.0,0.0,0.011766597659964054
GBP2,0.0010416592442229736,0.018338878991291444,0.00914000489800061,0.011160714285714274,0.022428147869139266,0.01173490355668112
NBEAL2,0.0001489668585255651,0.0051018974063596284,0.03372845429120184,0.0011160714285714272,0.02318668741476803,0.011667827136646797
COX7C,0.006177345124369905,0.0005580066819540258,0.026296197943752805,0.0022321428571428544,0.016883014656723004,0.011530179890546454
PHF3,0.02295918852126316,0.0,0.0,0.0,0.0,0.01147959426063158
RPL39,0.0028218910529843036,0.0029377146447503734,0.03061897760050437,0.0011160714285714272,0.02012562002291491,0.011473755537949607
CTC-241F20.3,0.00044043844892386805,0.003392134599333004,0.034249148404731596,0.0011160714285714272,0.022496498858367298,0.011468468653645583
